id,full_product,product,grouped_product,level,color,size,fit,style,application,weather,season,print,adventurous,pregnant,stock,deliveries,sales,publishable,brand,brand_origin
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,white,XXL,straight,classic,freetime,any,8,tribal,1,0,0,198,66,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,white,XS,straight,classic,freetime,any,8,tribal,1,0,0,308,154,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,white,XL,straight,classic,freetime,any,8,tribal,1,0,0,638,264,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,white,S,straight,classic,freetime,any,8,tribal,1,0,0,616,374,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,white,M,straight,classic,freetime,any,8,tribal,1,0,0,682,440,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,white,L,straight,classic,freetime,any,8,tribal,1,0,0,858,374,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,aubergine,XXL,straight,classic,freetime,any,8,tribal,1,0,0,198,66,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,aubergine,XS,straight,classic,freetime,any,8,tribal,1,0,0,352,132,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,aubergine,XL,straight,classic,freetime,any,8,tribal,1,0,0,902,264,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,aubergine,S,straight,classic,freetime,any,8,tribal,1,0,0,748,374,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,aubergine,M,straight,classic,freetime,any,8,tribal,1,0,0,836,352,True,BRAND90,MAINSTREAM
000a29f9-d1c0-4623-b319-9ad790f20436,sloane shirt print,blouse_shirt,upper,2,aubergine,L,straight,classic,freetime,any,8,tribal,1,0,0,1122,440,True,BRAND90,MAINSTREAM
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,green,M,straight,casual,freetime,any,7,other,1,0,0,1429,616,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,green,S,straight,casual,freetime,any,7,other,1,0,0,1144,550,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,green,L,straight,casual,freetime,any,7,other,1,0,0,1056,440,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,white,M,straight,casual,freetime,any,7,other,1,0,0,2397,1253,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,white,L,straight,casual,freetime,any,7,other,1,0,0,1341,638,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,blue_dark,S,straight,casual,freetime,any,7,other,1,0,0,1451,594,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,blue_dark,M,straight,casual,freetime,any,7,other,1,0,0,1297,594,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,mustand,M,straight,casual,freetime,any,7,other,1,0,0,1385,572,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,white,S,straight,casual,freetime,any,7,other,1,0,0,4134,1847,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,mustand,S,straight,casual,freetime,any,7,other,1,0,0,1385,638,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,blue_dark,L,straight,casual,freetime,any,7,other,1,0,0,1649,594,False,BRAND99,WHOLE_SALE
0019ca8e-f47d-41c4-8d1a-66c9247581ef,swim tshirt season,t-shirt,upper,2,mustand,L,straight,casual,freetime,any,7,other,1,0,0,1188,462,False,BRAND99,WHOLE_SALE
001f2644-befa-4845-a4ac-48182b880164,charles skirt welsh ,straight_skirt,lower,1,grey,M,straight,street,work,cold,8,squared,1,0,0,2023,880,True,BRAND60,WHOLE_SALE
001f2644-befa-4845-a4ac-48182b880164,charles skirt welsh ,straight_skirt,lower,1,grey,L,straight,street,work,cold,8,squared,1,0,0,1056,418,True,BRAND60,WHOLE_SALE
001f2644-befa-4845-a4ac-48182b880164,charles skirt welsh ,straight_skirt,lower,1,grey,S,straight,street,work,cold,8,squared,1,0,0,3013,1319,True,BRAND60,WHOLE_SALE
00823bca-296d-49fe-85c0-1bc50e91f587,elina sweater lurex ,hoodies_sweater,upper,2,black,XS,loose,street,freetime,cold,8,smooth,1,0,0,814,286,True,BRAND51,NO_MAINSTREAM
00823bca-296d-49fe-85c0-1bc50e91f587,elina sweater lurex ,hoodies_sweater,upper,2,black,XL,loose,street,freetime,cold,8,smooth,1,0,0,88,22,True,BRAND51,NO_MAINSTREAM
00823bca-296d-49fe-85c0-1bc50e91f587,elina sweater lurex ,hoodies_sweater,upper,2,black,S,loose,street,freetime,cold,8,smooth,1,0,0,726,330,True,BRAND51,NO_MAINSTREAM
00823bca-296d-49fe-85c0-1bc50e91f587,elina sweater lurex ,hoodies_sweater,upper,2,black,L,loose,street,freetime,cold,8,smooth,1,0,0,198,88,True,BRAND51,NO_MAINSTREAM
00823bca-296d-49fe-85c0-1bc50e91f587,elina sweater lurex ,hoodies_sweater,upper,2,black,M,loose,street,freetime,cold,8,smooth,1,0,2,418,132,True,BRAND51,NO_MAINSTREAM
00855490-a542-4e22-b915-3c9a3f3d8663,moon tshirt dark ,t-shirt,upper,2,blue_dark,S,loose,street,freetime,any,9,other,1,0,3,1869,726,True,BRAND121,NO_MAINSTREAM
00855490-a542-4e22-b915-3c9a3f3d8663,moon tshirt dark ,t-shirt,upper,2,blue_dark,XXL,loose,street,freetime,any,9,other,1,0,0,374,176,True,BRAND121,NO_MAINSTREAM
00855490-a542-4e22-b915-3c9a3f3d8663,moon tshirt dark ,t-shirt,upper,2,blue_dark,L,loose,street,freetime,any,9,other,1,0,0,1517,682,True,BRAND121,NO_MAINSTREAM
00855490-a542-4e22-b915-3c9a3f3d8663,moon tshirt dark ,t-shirt,upper,2,blue_dark,XL,loose,street,freetime,any,9,other,1,0,0,770,308,True,BRAND121,NO_MAINSTREAM
00855490-a542-4e22-b915-3c9a3f3d8663,moon tshirt dark ,t-shirt,upper,2,blue_dark,XS,loose,street,freetime,any,9,other,1,0,2,396,132,True,BRAND121,NO_MAINSTREAM
00855490-a542-4e22-b915-3c9a3f3d8663,moon tshirt dark ,t-shirt,upper,2,blue_dark,M,loose,street,freetime,any,9,other,1,0,0,2001,924,True,BRAND121,NO_MAINSTREAM
00afdb7d-4768-4ba4-b58b-d28e4693e934,lea top charlior ,top,upper,2,brick,L,straight,classic,freetime,warm,9,smooth,0,1,0,594,286,True,BRAND60,WHOLE_SALE
00afdb7d-4768-4ba4-b58b-d28e4693e934,lea top charlior ,top,upper,2,brick,S,straight,classic,freetime,warm,9,smooth,0,1,0,1913,726,True,BRAND60,WHOLE_SALE
00afdb7d-4768-4ba4-b58b-d28e4693e934,lea top charlior ,top,upper,2,brick,M,straight,classic,freetime,warm,9,smooth,0,1,0,1188,418,True,BRAND60,WHOLE_SALE
00c7bc77-ac02-4fe6-83c8-26a4bd2f3e02,carwilly jeans skinny ,cigarette_jean,lower,1,white,XXL,tight,street,freetime,any,9,smooth,0,0,1,1517,506,True,BRAND39,MAINSTREAM
00c7bc77-ac02-4fe6-83c8-26a4bd2f3e02,carwilly jeans skinny ,cigarette_jean,lower,1,white,XXL,tight,street,freetime,any,9,smooth,0,0,2,1671,572,True,BRAND39,MAINSTREAM
00c7bc77-ac02-4fe6-83c8-26a4bd2f3e02,carwilly jeans skinny ,cigarette_jean,lower,1,white,XXXL,tight,street,freetime,any,9,smooth,0,0,1,2309,902,True,BRAND39,MAINSTREAM
00c7bc77-ac02-4fe6-83c8-26a4bd2f3e02,carwilly jeans skinny ,cigarette_jean,lower,1,white,XL,tight,street,freetime,any,9,smooth,0,0,1,1759,440,True,BRAND39,MAINSTREAM
00cef638-ccb2-4ed6-8256-1cd62a187bf3,brun tshirt bananas,t-shirt,upper,2,blue_dark,XXL,straight,street,freetime,cold,7,stripes,0,0,0,198,88,True,BRAND127,NO_MAINSTREAM
00cef638-ccb2-4ed6-8256-1cd62a187bf3,brun tshirt bananas,t-shirt,upper,2,blue_dark,S,straight,street,freetime,cold,7,stripes,0,0,0,242,88,True,BRAND127,NO_MAINSTREAM
00cef638-ccb2-4ed6-8256-1cd62a187bf3,brun tshirt bananas,t-shirt,upper,2,blue_dark,XL,straight,street,freetime,cold,7,stripes,0,0,0,286,154,True,BRAND127,NO_MAINSTREAM
00cef638-ccb2-4ed6-8256-1cd62a187bf3,brun tshirt bananas,t-shirt,upper,2,blue_dark,M,straight,street,freetime,cold,7,stripes,0,0,0,396,132,True,BRAND127,NO_MAINSTREAM
00cef638-ccb2-4ed6-8256-1cd62a187bf3,brun tshirt bananas,t-shirt,upper,2,blue_dark,L,straight,street,freetime,cold,7,stripes,0,0,0,1012,308,True,BRAND127,NO_MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,blue_dark,XXL,tight,classic,freetime,warm,9,smooth,0,0,0,704,374,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,blue_dark,XS,tight,classic,freetime,warm,9,smooth,0,0,0,352,154,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,blue_dark,M,tight,classic,freetime,warm,9,smooth,0,0,0,748,396,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,blue_dark,S,tight,classic,freetime,warm,9,smooth,0,0,0,1232,572,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,blue_dark,L,tight,classic,freetime,warm,9,smooth,0,0,0,1297,858,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,blue_dark,XL,tight,classic,freetime,warm,9,smooth,0,0,0,770,418,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,beige,XS,tight,classic,freetime,warm,9,smooth,0,0,0,682,220,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,beige,S,tight,classic,freetime,warm,9,smooth,0,0,0,1693,814,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,beige,L,tight,classic,freetime,warm,9,smooth,0,0,0,1517,594,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,beige,XXL,tight,classic,freetime,warm,9,smooth,0,0,0,704,242,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,beige,M,tight,classic,freetime,warm,9,smooth,0,0,0,1429,594,True,BRAND55,MAINSTREAM
00efaf4b-69ac-4ae1-9a17-027ecf6d05af,vichino short noos ,bermuda_short,lower,1,beige,XL,tight,classic,freetime,warm,9,smooth,0,0,0,1012,440,True,BRAND55,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,blue_dark,XL,straight,casual,freetime,cold,8,smooth,0,0,1,264,110,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,blue_dark,M,straight,casual,freetime,cold,8,smooth,0,0,4,946,396,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,black,M,straight,casual,freetime,cold,8,smooth,0,0,3,1166,462,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,blue_dark,XS,straight,casual,freetime,cold,8,smooth,0,0,2,220,44,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,black,L,straight,casual,freetime,cold,8,smooth,0,0,6,440,176,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,black,S,straight,casual,freetime,cold,8,smooth,0,0,14,462,154,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,blue_dark,L,straight,casual,freetime,cold,8,smooth,0,0,1,660,154,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,blue_dark,S,straight,casual,freetime,cold,8,smooth,0,0,4,330,154,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,black,XL,straight,casual,freetime,cold,8,smooth,0,0,0,352,176,True,BRAND119,MAINSTREAM
00f6b0fa-7203-420b-a938-27226d9faeb8,onlsara parka long,parka,coats,3,black,XS,straight,casual,freetime,cold,8,smooth,0,0,0,308,154,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,blue_dark,L,straight,casual,freetime,cold,8,smooth,0,0,8,220,44,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,blue_dark,XS,straight,casual,freetime,cold,8,smooth,0,0,5,44,22,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,grey_dark,XL,straight,casual,freetime,cold,8,smooth,0,0,2,110,44,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,green_dark,XL,straight,casual,freetime,cold,8,smooth,0,0,2,220,110,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,blue_dark,XL,straight,casual,freetime,cold,8,smooth,0,0,4,176,66,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,blue_dark,M,straight,casual,freetime,cold,8,smooth,0,0,2,374,154,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,blue_dark,S,straight,casual,freetime,cold,8,smooth,0,0,14,198,22,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,grey_dark,XS,straight,casual,freetime,cold,8,smooth,0,0,1,66,66,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,grey_dark,S,straight,casual,freetime,cold,8,smooth,0,0,9,198,66,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,pink,M,straight,casual,freetime,cold,8,smooth,0,0,2,396,176,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,pink,XS,straight,casual,freetime,cold,8,smooth,0,0,6,22,0,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,pink,S,straight,casual,freetime,cold,8,smooth,0,0,16,88,22,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,green_dark,XS,straight,casual,freetime,cold,8,smooth,0,0,1,242,154,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,green_dark,S,straight,casual,freetime,cold,8,smooth,0,0,4,286,132,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,pink,L,straight,casual,freetime,cold,8,smooth,0,0,3,88,44,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,pink,XL,straight,casual,freetime,cold,8,smooth,0,0,0,176,132,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,green_dark,M,straight,casual,freetime,cold,8,smooth,0,0,1,594,286,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,green_dark,L,straight,casual,freetime,cold,8,smooth,0,0,2,418,220,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,grey_dark,M,straight,casual,freetime,cold,8,smooth,0,0,2,506,242,True,BRAND119,MAINSTREAM
01141fa7-9b06-4716-834a-a82e77d25e94,onlnorth coat nylon ,anorak_coat,coats,3,grey_dark,L,straight,casual,freetime,cold,8,smooth,0,0,0,308,110,True,BRAND119,MAINSTREAM
014db934-9a22-410a-bb15-d70b64d57309,viwise coat garden ,_coat,coats,3,green_dark,XL,loose,classic,work,any,7,smooth,0,0,0,352,110,True,BRAND55,MAINSTREAM
014db934-9a22-410a-bb15-d70b64d57309,viwise coat garden ,_coat,coats,3,green_dark,XXL,loose,classic,work,any,7,smooth,0,0,0,418,132,True,BRAND55,MAINSTREAM
014db934-9a22-410a-bb15-d70b64d57309,viwise coat garden ,_coat,coats,3,green_dark,S,loose,classic,work,any,7,smooth,0,0,0,594,132,True,BRAND55,MAINSTREAM
014db934-9a22-410a-bb15-d70b64d57309,viwise coat garden ,_coat,coats,3,green_dark,M,loose,classic,work,any,7,smooth,0,0,0,770,198,True,BRAND55,MAINSTREAM
014db934-9a22-410a-bb15-d70b64d57309,viwise coat garden ,_coat,coats,3,green_dark,L,loose,classic,work,any,7,smooth,0,0,0,418,154,True,BRAND55,MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,brick,L,straight,street,freetime,warm,9,smooth,0,0,0,1429,924,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,brick,XS,straight,street,freetime,warm,9,smooth,0,0,2,374,176,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,brick,S,straight,street,freetime,warm,9,smooth,0,0,0,1737,836,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,black,XL,straight,street,freetime,warm,9,smooth,0,0,0,374,176,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,black,L,straight,street,freetime,warm,9,smooth,0,0,0,198,132,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,black,M,straight,street,freetime,warm,9,smooth,0,0,0,132,66,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,black,S,straight,street,freetime,warm,9,smooth,0,0,0,682,308,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,brick,M,straight,street,freetime,warm,9,smooth,0,0,0,528,286,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,brick,XL,straight,street,freetime,warm,9,smooth,0,0,0,836,440,True,BRAND117,NO_MAINSTREAM
0153b90a-993d-4d23-aaa7-d31253a7290c,sweet tshirt vneck ,t-shirt,upper,2,black,XS,straight,street,freetime,warm,9,smooth,0,0,14,154,44,True,BRAND117,NO_MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,taupe,L,loose,classic,freetime,cold,8,smooth,0,0,0,220,154,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,brown,XL,loose,classic,freetime,cold,8,smooth,0,0,0,88,66,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,brown,S,loose,classic,freetime,cold,8,smooth,0,0,0,352,198,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,mustand,S,loose,classic,freetime,cold,8,smooth,0,0,0,308,176,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,mustand,M,loose,classic,freetime,cold,8,smooth,0,0,0,550,242,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,mustand,L,loose,classic,freetime,cold,8,smooth,0,0,0,286,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,beige,XS,loose,classic,freetime,cold,8,smooth,0,0,0,242,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,beige,XL,loose,classic,freetime,cold,8,smooth,0,0,0,198,66,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,green_dark,L,loose,classic,freetime,cold,8,smooth,0,0,0,198,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,grey_dark,XS,loose,classic,freetime,cold,8,smooth,0,0,0,220,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,taupe,XS,loose,classic,freetime,cold,8,smooth,0,0,0,264,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,taupe,M,loose,classic,freetime,cold,8,smooth,0,0,0,462,264,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,green_dark,XS,loose,classic,freetime,cold,8,smooth,0,0,0,242,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,green_dark,XL,loose,classic,freetime,cold,8,smooth,0,0,0,88,66,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,green_dark,S,loose,classic,freetime,cold,8,smooth,0,0,0,374,198,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,green_dark,M,loose,classic,freetime,cold,8,smooth,0,0,0,484,242,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,grey_dark,XL,loose,classic,freetime,cold,8,smooth,0,0,0,110,66,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,grey_dark,S,loose,classic,freetime,cold,8,smooth,0,0,0,286,176,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,grey_dark,M,loose,classic,freetime,cold,8,smooth,0,0,0,484,220,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,grey_dark,L,loose,classic,freetime,cold,8,smooth,0,0,0,418,110,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,mustand,XS,loose,classic,freetime,cold,8,smooth,0,0,0,286,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,beige,M,loose,classic,freetime,cold,8,smooth,0,0,0,528,264,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,beige,L,loose,classic,freetime,cold,8,smooth,0,0,0,220,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,brown,XS,loose,classic,freetime,cold,8,smooth,0,0,0,220,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,brown,M,loose,classic,freetime,cold,8,smooth,0,0,0,440,242,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,brown,L,loose,classic,freetime,cold,8,smooth,0,0,0,198,132,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,beige,S,loose,classic,freetime,cold,8,smooth,0,0,0,330,176,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,taupe,XL,loose,classic,freetime,cold,8,smooth,0,0,0,66,66,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,taupe,S,loose,classic,freetime,cold,8,smooth,0,0,0,352,176,True,BRAND142,MAINSTREAM
0163b41b-8061-4995-9115-65957ac73525,pcellen sweater noos,sweater,upper,2,mustand,XL,loose,classic,freetime,cold,8,smooth,0,0,0,132,66,True,BRAND142,MAINSTREAM
016c8e92-c49a-4619-95ef-2b4c8aaf338a,viril cardigan noos,cardigan,upper,2,salmon,L,straight,casual,work,any,8,smooth,1,0,0,1539,836,True,BRAND55,MAINSTREAM
016c8e92-c49a-4619-95ef-2b4c8aaf338a,viril cardigan noos,cardigan,upper,2,blue_klein,XL,straight,casual,work,any,9,smooth,1,0,0,616,374,True,BRAND55,MAINSTREAM
016c8e92-c49a-4619-95ef-2b4c8aaf338a,viril cardigan noos,cardigan,upper,2,gray_light,L,straight,casual,work,any,9,smooth,1,0,0,2397,1100,True,BRAND55,MAINSTREAM
016c8e92-c49a-4619-95ef-2b4c8aaf338a,viril cardigan noos,cardigan,upper,2,blue_dark,M,straight,casual,work,any,9,smooth,1,0,0,2265,1100,True,BRAND55,MAINSTREAM
